group,id,course,semester,grade
10,689,Environmental Stewardship,1,4
10,689,Environmental Stewardship,1,6
10,689,Environmental Stewardship,1,6.25
10,689,Environmental Stewardship,1,3.25
10,689,Herbalism and Medicine,2,15
10,689,Herbalism and Medicine,2,13.5
10,689,Herbalism and Medicine,2,12
10,689,Hunting and Gathering Skills,2,8.5
10,689,Hunting and Gathering Skills,2,15.5
10,689,Hunting and Gathering Skills,2,15
10,689,Hunting and Gathering Skills,2,13
10,689,Hunting and Gathering Skills,2,14
10,689,Hunting and Gathering Skills,2,13
10,689,Hunting and Gathering Skills,2,10.5
10,689,Hunting and Gathering Skills,2,11
10,689,Hunting and Gathering Skills,2,11.5
10,689,Language and Linguistics,2,9.75
10,689,Language and Linguistics,2,9.25
10,689,Language and Linguistics,2,10.25
10,689,Shamanism and Spiritual Practices,2,15.5
10,689,Shamanism and Spiritual Practices,2,16.5
10,689,Shamanism and Spiritual Practices,2,15.5
10,689,Shamanism and Spiritual Practices,2,14.25
10,689,Shamanism and Spiritual Practices,2,15.5
10,689,Shamanism and Spiritual Practices,2,14.25
10,689,Shamanism and Spiritual Practices,2,14.75
10,689,Social Organization and Governance,2,7.5
10,689,Social Organization and Governance,2,10.5
10,689,Social Organization and Governance,2,12
10,689,Social Organization and Governance,2,7.5
10,689,Tribal Lore and Traditions,2,9
10,689,Tribal Lore and Traditions,2,10.5
10,689,Tribal Lore and Traditions,2,13
10,689,Tribal Lore and Traditions,2,8.5
10,689,Tribal Lore and Traditions,2,9.5
10,689,Tribal Lore and Traditions,2,7.5
10,689,Tribal Lore and Traditions,2,10
10,689,Warfare and Diplomacy,2,9.5
10,689,Warfare and Diplomacy,2,6.5
10,689,Warfare and Diplomacy,2,8
10,689,Warfare and Diplomacy,2,13
10,689,Warfare and Diplomacy,2,9
10,689,Warfare and Diplomacy,2,11
10,689,Warfare and Diplomacy,2,0
10,689,Warfare and Diplomacy,2,3.5
10,735,Art and Symbolism,1,5
10,735,Art and Symbolism,1,4.5
10,735,Art and Symbolism,1,11
10,735,Art and Symbolism,1,2.5
10,735,Art and Symbolism,1,8.5
10,735,Art and Symbolism,1,9
10,735,Art and Symbolism,1,9.5
10,735,Astronomy and Celestial Navigation,2,9
10,735,Astronomy and Celestial Navigation,2,7.5
10,735,Astronomy and Celestial Navigation,2,9.5
10,735,Astronomy and Celestial Navigation,2,10
10,735,Environmental Stewardship,1,10
10,735,Environmental Stewardship,1,7.75
10,735,Environmental Stewardship,1,5.5
10,735,Environmental Stewardship,1,4.75
10,735,Environmental Stewardship,1,7.75
10,735,Herbalism and Medicine,2,13.5
10,735,Herbalism and Medicine,2,12
10,735,Herbalism and Medicine,2,11
10,735,Herbalism and Medicine,2,15
10,735,Hunting and Gathering Skills,2,16
10,735,Hunting and Gathering Skills,2,13.5
10,735,Hunting and Gathering Skills,2,12.5
10,735,Hunting and Gathering Skills,2,15
10,735,Hunting and Gathering Skills,2,15.5
10,735,Hunting and Gathering Skills,2,17.5
10,735,Hunting and Gathering Skills,2,9.5
10,735,Hunting and Gathering Skills,2,8.5
10,735,Hunting and Gathering Skills,2,5.5
10,735,Language and Linguistics,2,8.5
10,735,Language and Linguistics,2,11.25
10,735,Language and Linguistics,2,7.25
10,735,Shamanism and Spiritual Practices,2,13.5
10,735,Shamanism and Spiritual Practices,2,16.75
10,735,Shamanism and Spiritual Practices,2,13
10,735,Shamanism and Spiritual Practices,2,17.5
10,735,Shamanism and Spiritual Practices,2,14.75
10,735,Shamanism and Spiritual Practices,2,16.75
10,735,Shamanism and Spiritual Practices,2,14
10,735,Social Organization and Governance,2,4.5
10,735,Social Organization and Governance,2,10
10,735,Social Organization and Governance,2,11
10,735,Social Organization and Governance,2,10.5
10,735,Tribal Lore and Traditions,2,8
10,735,Tribal Lore and Traditions,2,8
10,735,Tribal Lore and Traditions,2,9
10,735,Tribal Lore and Traditions,2,7
10,735,Tribal Lore and Traditions,2,10.5
10,735,Tribal Lore and Traditions,2,11.5
10,735,Tribal Lore and Traditions,2,12.5
10,735,Warfare and Diplomacy,2,8
10,735,Warfare and Diplomacy,2,8
10,735,Warfare and Diplomacy,2,7.5
10,735,Warfare and Diplomacy,2,6
10,735,Warfare and Diplomacy,2,10.5
10,735,Warfare and Diplomacy,2,3.5
10,735,Warfare and Diplomacy,2,11
10,793,Art and Symbolism,1,5
10,793,Art and Symbolism,1,9.5
10,793,Art and Symbolism,1,5
10,793,Art and Symbolism,1,9.5
10,793,Art and Symbolism,1,10.5
10,793,Art and Symbolism,1,5.5
10,793,Art and Symbolism,1,6.5
10,793,Art and Symbolism,1,8.5
10,793,Astronomy and Celestial Navigation,2,7.5
10,793,Astronomy and Celestial Navigation,2,8.5
10,793,Astronomy and Celestial Navigation,2,10
10,793,Astronomy and Celestial Navigation,2,11
10,793,Environmental Stewardship,1,7.75
10,793,Environmental Stewardship,1,10.75
10,793,Environmental Stewardship,1,9.5
10,793,Environmental Stewardship,1,6
10,793,Herbalism and Medicine,2,12.5
10,793,Herbalism and Medicine,2,13.5
10,793,Herbalism and Medicine,2,9.5
10,793,Herbalism and Medicine,2,12.5
10,793,Hunting and Gathering Skills,2,12.5
10,793,Hunting and Gathering Skills,2,8
10,793,Hunting and Gathering Skills,2,13
10,793,Hunting and Gathering Skills,2,8.5
10,793,Hunting and Gathering Skills,2,12
10,793,Hunting and Gathering Skills,2,14
10,793,Hunting and Gathering Skills,2,15
10,793,Hunting and Gathering Skills,2,7.5
10,793,Hunting and Gathering Skills,2,14.5
10,793,Hunting and Gathering Skills,2,8.5
10,793,Language and Linguistics,2,11.25
10,793,Language and Linguistics,2,10.25
10,793,Language and Linguistics,2,10.75
10,793,Shamanism and Spiritual Practices,2,14.5
10,793,Shamanism and Spiritual Practices,2,14.5
10,793,Shamanism and Spiritual Practices,2,14.25
10,793,Shamanism and Spiritual Practices,2,14
10,793,Shamanism and Spiritual Practices,2,15.75
10,793,Shamanism and Spiritual Practices,2,16.25
10,793,Shamanism and Spiritual Practices,2,13.75
10,793,Social Organization and Governance,2,11.5
10,793,Social Organization and Governance,2,13.5
10,793,Social Organization and Governance,2,13
10,793,Social Organization and Governance,2,3.5
10,793,Tribal Lore and Traditions,2,7.5
10,793,Tribal Lore and Traditions,2,6.5
10,793,Tribal Lore and Traditions,2,10.5
10,793,Tribal Lore and Traditions,2,10.5
10,793,Tribal Lore and Traditions,2,10.5
10,793,Tribal Lore and Traditions,2,10
10,793,Tribal Lore and Traditions,2,8.5
10,793,Warfare and Diplomacy,2,9.5
10,793,Warfare and Diplomacy,2,4.5
10,793,Warfare and Diplomacy,2,6
10,793,Warfare and Diplomacy,2,6
10,793,Warfare and Diplomacy,2,7.5
10,793,Warfare and Diplomacy,2,9
10,793,Warfare and Diplomacy,2,12
10,793,Warfare and Diplomacy,2,13
10,799,Art and Symbolism,1,1.5
10,799,Art and Symbolism,1,9
10,799,Art and Symbolism,1,12
10,799,Art and Symbolism,1,4
10,799,Art and Symbolism,1,9
10,799,Art and Symbolism,1,8.5
10,799,Art and Symbolism,1,11
10,799,Art and Symbolism,1,11.5
10,799,Astronomy and Celestial Navigation,2,8.5
10,799,Astronomy and Celestial Navigation,2,9.5
10,799,Astronomy and Celestial Navigation,2,11
10,799,Astronomy and Celestial Navigation,2,8.5
10,799,Environmental Stewardship,1,12
10,799,Environmental Stewardship,1,6
10,799,Environmental Stewardship,1,12.5
10,799,Environmental Stewardship,1,11.25
10,799,Environmental Stewardship,1,9.25
10,799,Herbalism and Medicine,2,14
10,799,Herbalism and Medicine,2,12.5
10,799,Herbalism and Medicine,2,13.5
10,799,Herbalism and Medicine,2,12
10,799,Hunting and Gathering Skills,2,11.5
10,799,Hunting and Gathering Skills,2,12
10,799,Hunting and Gathering Skills,2,18
10,799,Hunting and Gathering Skills,2,10
10,799,Hunting and Gathering Skills,2,11
10,799,Hunting and Gathering Skills,2,11
10,799,Hunting and Gathering Skills,2,16
10,799,Hunting and Gathering Skills,2,12
10,799,Hunting and Gathering Skills,2,12.5
10,799,Hunting and Gathering Skills,2,14
10,799,Language and Linguistics,2,8.75
10,799,Language and Linguistics,2,8.5
10,799,Language and Linguistics,2,10.25
10,799,Shamanism and Spiritual Practices,2,14.25
10,799,Shamanism and Spiritual Practices,2,12.25
10,799,Shamanism and Spiritual Practices,2,13.5
10,799,Shamanism and Spiritual Practices,2,14
10,799,Shamanism and Spiritual Practices,2,12.75
10,799,Shamanism and Spiritual Practices,2,13
10,799,Social Organization and Governance,2,7
10,799,Social Organization and Governance,2,14
10,799,Social Organization and Governance,2,13.5
10,799,Social Organization and Governance,2,8.5
10,799,Tribal Lore and Traditions,2,10
10,799,Tribal Lore and Traditions,2,11.5
10,799,Tribal Lore and Traditions,2,11.5
10,799,Tribal Lore and Traditions,2,10
10,799,Tribal Lore and Traditions,2,9.5
10,799,Tribal Lore and Traditions,2,11
10,799,Tribal Lore and Traditions,2,9.5
10,799,Warfare and Diplomacy,2,8.5
10,799,Warfare and Diplomacy,2,10
10,799,Warfare and Diplomacy,2,11
10,799,Warfare and Diplomacy,2,9.5
10,799,Warfare and Diplomacy,2,5.5
10,799,Warfare and Diplomacy,2,13
10,799,Warfare and Diplomacy,2,5
10,799,Warfare and Diplomacy,2,12
10,825,Art and Symbolism,1,3.5
10,825,Art and Symbolism,1,4
10,825,Art and Symbolism,1,5
10,825,Art and Symbolism,1,6.5
10,825,Art and Symbolism,1,10
10,825,Art and Symbolism,1,6
10,825,Art and Symbolism,1,6
10,825,Art and Symbolism,1,4.5
10,825,Astronomy and Celestial Navigation,2,8
10,825,Astronomy and Celestial Navigation,2,11
10,825,Astronomy and Celestial Navigation,2,9.5
10,825,Astronomy and Celestial Navigation,2,11
10,825,Environmental Stewardship,1,10.25
10,825,Environmental Stewardship,1,7
10,825,Environmental Stewardship,1,6.75
10,825,Environmental Stewardship,1,7.75
10,825,Environmental Stewardship,1,9.5
10,825,Herbalism and Medicine,2,11.5
10,825,Herbalism and Medicine,2,12.5
10,825,Herbalism and Medicine,2,11
10,825,Hunting and Gathering Skills,2,6.5
10,825,Hunting and Gathering Skills,2,12.5
10,825,Hunting and Gathering Skills,2,12
10,825,Hunting and Gathering Skills,2,11
10,825,Hunting and Gathering Skills,2,16.5
10,825,Hunting and Gathering Skills,2,11.5
10,825,Hunting and Gathering Skills,2,18
10,825,Hunting and Gathering Skills,2,9.5
10,825,Hunting and Gathering Skills,2,12.5
10,825,Hunting and Gathering Skills,2,13
10,825,Language and Linguistics,2,13
10,825,Language and Linguistics,2,8
10,825,Shamanism and Spiritual Practices,2,16.25
10,825,Shamanism and Spiritual Practices,2,15.25
10,825,Shamanism and Spiritual Practices,2,14.75
10,825,Shamanism and Spiritual Practices,2,14.25
10,825,Shamanism and Spiritual Practices,2,13
10,825,Shamanism and Spiritual Practices,2,14.25
10,825,Shamanism and Spiritual Practices,2,15.25
10,825,Social Organization and Governance,2,10
10,825,Social Organization and Governance,2,9
10,825,Social Organization and Governance,2,7.5
10,825,Tribal Lore and Traditions,2,7
10,825,Tribal Lore and Traditions,2,9
10,825,Tribal Lore and Traditions,2,10
10,825,Tribal Lore and Traditions,2,7
10,825,Tribal Lore and Traditions,2,13
10,825,Tribal Lore and Traditions,2,9
10,825,Tribal Lore and Traditions,2,12
10,825,Warfare and Diplomacy,2,10
10,825,Warfare and Diplomacy,2,6
10,825,Warfare and Diplomacy,2,8.5
10,825,Warfare and Diplomacy,2,4
10,825,Warfare and Diplomacy,2,6.5
10,825,Warfare and Diplomacy,2,6
10,825,Warfare and Diplomacy,2,5.5
10,825,Warfare and Diplomacy,2,10.5
10,826,Art and Symbolism,1,8
10,826,Art and Symbolism,1,14
10,826,Art and Symbolism,1,6.5
10,826,Art and Symbolism,1,3
10,826,Art and Symbolism,1,7
10,826,Art and Symbolism,1,7
10,826,Art and Symbolism,1,9.5
10,826,Art and Symbolism,1,3
10,826,Astronomy and Celestial Navigation,2,8.5
10,826,Astronomy and Celestial Navigation,2,7.5
10,826,Astronomy and Celestial Navigation,2,10
10,826,Astronomy and Celestial Navigation,2,11
10,826,Environmental Stewardship,1,8.25
10,826,Environmental Stewardship,1,9
10,826,Environmental Stewardship,1,10.5
10,826,Environmental Stewardship,1,8.5
10,826,Herbalism and Medicine,2,12
10,826,Herbalism and Medicine,2,12.5
10,826,Herbalism and Medicine,2,14
10,826,Herbalism and Medicine,2,13
10,826,Hunting and Gathering Skills,2,13
10,826,Hunting and Gathering Skills,2,11
10,826,Hunting and Gathering Skills,2,7
10,826,Hunting and Gathering Skills,2,10.5
10,826,Hunting and Gathering Skills,2,10
10,826,Hunting and Gathering Skills,2,15.5
10,826,Hunting and Gathering Skills,2,11
10,826,Hunting and Gathering Skills,2,13
10,826,Hunting and Gathering Skills,2,9.5
10,826,Hunting and Gathering Skills,2,15
10,826,Language and Linguistics,2,10.5
10,826,Language and Linguistics,2,9
10,826,Language and Linguistics,2,9.5
10,826,Shamanism and Spiritual Practices,2,13.75
10,826,Shamanism and Spiritual Practices,2,14.75
10,826,Shamanism and Spiritual Practices,2,13.25
10,826,Shamanism and Spiritual Practices,2,14.75
10,826,Shamanism and Spiritual Practices,2,13.75
10,826,Shamanism and Spiritual Practices,2,15.25
10,826,Shamanism and Spiritual Practices,2,15.5
10,826,Social Organization and Governance,2,9.5
10,826,Social Organization and Governance,2,12.5
10,826,Social Organization and Governance,2,8
10,826,Social Organization and Governance,2,11.5
10,826,Tribal Lore and Traditions,2,11
10,826,Tribal Lore and Traditions,2,11.5
10,826,Tribal Lore and Traditions,2,9.5
10,826,Tribal Lore and Traditions,2,10.5
10,826,Tribal Lore and Traditions,2,13
10,826,Tribal Lore and Traditions,2,11
10,826,Warfare and Diplomacy,2,11
10,826,Warfare and Diplomacy,2,5
10,826,Warfare and Diplomacy,2,10
10,826,Warfare and Diplomacy,2,12.5
10,826,Warfare and Diplomacy,2,8.5
10,826,Warfare and Diplomacy,2,12.5
10,826,Warfare and Diplomacy,2,5.5
10,826,Warfare and Diplomacy,2,6
10,853,Art and Symbolism,1,5.5
10,853,Art and Symbolism,1,7.5
10,853,Art and Symbolism,1,4
10,853,Art and Symbolism,1,11
10,853,Art and Symbolism,1,10
10,853,Art and Symbolism,1,11.5
10,853,Art and Symbolism,1,7.5
10,853,Art and Symbolism,1,5.5
10,853,Astronomy and Celestial Navigation,2,9
10,853,Astronomy and Celestial Navigation,2,11.5
10,853,Astronomy and Celestial Navigation,2,9.5
10,853,Astronomy and Celestial Navigation,2,7.5
10,853,Environmental Stewardship,1,8.25
10,853,Environmental Stewardship,1,6
10,853,Environmental Stewardship,1,4.75
10,853,Environmental Stewardship,1,7
10,853,Herbalism and Medicine,2,11
10,853,Herbalism and Medicine,2,13
10,853,Herbalism and Medicine,2,13
10,853,Herbalism and Medicine,2,14
10,853,Hunting and Gathering Skills,2,18
10,853,Hunting and Gathering Skills,2,14
10,853,Hunting and Gathering Skills,2,9
10,853,Hunting and Gathering Skills,2,14.5
10,853,Hunting and Gathering Skills,2,7
10,853,Hunting and Gathering Skills,2,14.5
10,853,Hunting and Gathering Skills,2,13
10,853,Hunting and Gathering Skills,2,8.5
10,853,Hunting and Gathering Skills,2,11
10,853,Hunting and Gathering Skills,2,20
10,853,Language and Linguistics,2,10.5
10,853,Language and Linguistics,2,10.5
10,853,Language and Linguistics,2,10
10,853,Shamanism and Spiritual Practices,2,17.25
10,853,Shamanism and Spiritual Practices,2,15
10,853,Shamanism and Spiritual Practices,2,15.5
10,853,Shamanism and Spiritual Practices,2,16.25
10,853,Shamanism and Spiritual Practices,2,16
10,853,Shamanism and Spiritual Practices,2,13.75
10,853,Shamanism and Spiritual Practices,2,13.75
10,853,Social Organization and Governance,2,10.5
10,853,Social Organization and Governance,2,7.5
10,853,Social Organization and Governance,2,7
10,853,Tribal Lore and Traditions,2,11
10,853,Tribal Lore and Traditions,2,7
10,853,Tribal Lore and Traditions,2,7
10,853,Tribal Lore and Traditions,2,7.5
10,853,Tribal Lore and Traditions,2,12.5
10,853,Tribal Lore and Traditions,2,10.5
10,853,Tribal Lore and Traditions,2,8.5
10,853,Warfare and Diplomacy,2,12.5
10,853,Warfare and Diplomacy,2,8.5
10,853,Warfare and Diplomacy,2,11
10,853,Warfare and Diplomacy,2,4.5
10,853,Warfare and Diplomacy,2,5
10,853,Warfare and Diplomacy,2,15
11,5,Art and Symbolism,1,8
11,5,Art and Symbolism,1,8.5
11,5,Art and Symbolism,1,7
11,5,Art and Symbolism,1,6
11,5,Art and Symbolism,1,2
11,5,Art and Symbolism,1,9.5
11,5,Astronomy and Celestial Navigation,2,9
11,5,Astronomy and Celestial Navigation,2,10.5
11,5,Astronomy and Celestial Navigation,2,10
11,5,Astronomy and Celestial Navigation,2,10.5
11,5,Environmental Stewardship,1,8
11,5,Environmental Stewardship,1,5
11,5,Environmental Stewardship,1,11.75
11,5,Environmental Stewardship,1,8.75
11,5,Environmental Stewardship,1,10.25
11,5,Herbalism and Medicine,2,13.5
11,5,Herbalism and Medicine,2,12
11,5,Herbalism and Medicine,2,13.5
11,5,Herbalism and Medicine,2,12.5
11,5,Hunting and Gathering Skills,2,12.5
11,5,Hunting and Gathering Skills,2,14
11,5,Hunting and Gathering Skills,2,13.5
11,5,Hunting and Gathering Skills,2,13.5
11,5,Hunting and Gathering Skills,2,11
11,5,Hunting and Gathering Skills,2,11.5
11,5,Hunting and Gathering Skills,2,9
11,5,Hunting and Gathering Skills,2,13
11,5,Hunting and Gathering Skills,2,13.5
11,5,Hunting and Gathering Skills,2,11
11,5,Language and Linguistics,2,10.25
11,5,Language and Linguistics,2,8.25
11,5,Language and Linguistics,2,9.5
11,5,Shamanism and Spiritual Practices,2,14.5
11,5,Shamanism and Spiritual Practices,2,15.5
11,5,Shamanism and Spiritual Practices,2,15.25
11,5,Shamanism and Spiritual Practices,2,14.75
11,5,Shamanism and Spiritual Practices,2,14.75
11,5,Shamanism and Spiritual Practices,2,15.5
11,5,Shamanism and Spiritual Practices,2,13.75
11,5,Social Organization and Governance,2,11
11,5,Social Organization and Governance,2,11.5
11,5,Social Organization and Governance,2,14
11,5,Social Organization and Governance,2,15
11,5,Tribal Lore and Traditions,2,10.5
11,5,Tribal Lore and Traditions,2,10
11,5,Tribal Lore and Traditions,2,8.5
11,5,Tribal Lore and Traditions,2,10
11,5,Tribal Lore and Traditions,2,9
11,5,Tribal Lore and Traditions,2,11
11,5,Tribal Lore and Traditions,2,9.5
11,5,Warfare and Diplomacy,2,6
11,5,Warfare and Diplomacy,2,11
11,5,Warfare and Diplomacy,2,7.5
11,5,Warfare and Diplomacy,2,7
11,5,Warfare and Diplomacy,2,7
11,5,Warfare and Diplomacy,2,8
11,5,Warfare and Diplomacy,2,11.5
11,5,Warfare and Diplomacy,2,7.5
11,22,Art and Symbolism,1,4
11,22,Art and Symbolism,1,2.5
11,22,Art and Symbolism,1,9.5
11,22,Art and Symbolism,1,6
11,22,Art and Symbolism,1,8
11,22,Art and Symbolism,1,0
11,22,Art and Symbolism,1,10
11,22,Astronomy and Celestial Navigation,2,8
11,22,Astronomy and Celestial Navigation,2,10.5
11,22,Astronomy and Celestial Navigation,2,9
11,22,Astronomy and Celestial Navigation,2,7.5
11,22,Environmental Stewardship,1,8.75
11,22,Environmental Stewardship,1,8
11,22,Environmental Stewardship,1,6.75
11,22,Environmental Stewardship,1,15
11,22,Herbalism and Medicine,2,13
11,22,Herbalism and Medicine,2,13
11,22,Herbalism and Medicine,2,14
11,22,Herbalism and Medicine,2,11.5
11,22,Hunting and Gathering Skills,2,15.5
11,22,Hunting and Gathering Skills,2,15
11,22,Hunting and Gathering Skills,2,8.5
11,22,Hunting and Gathering Skills,2,9.5
11,22,Hunting and Gathering Skills,2,9.5
11,22,Hunting and Gathering Skills,2,9
11,22,Hunting and Gathering Skills,2,10
11,22,Hunting and Gathering Skills,2,14.5
11,22,Language and Linguistics,2,9
11,22,Language and Linguistics,2,9.75
11,22,Language and Linguistics,2,11
11,22,Shamanism and Spiritual Practices,2,15.75
11,22,Shamanism and Spiritual Practices,2,13.75
11,22,Shamanism and Spiritual Practices,2,12.75
11,22,Shamanism and Spiritual Practices,2,15.25
11,22,Shamanism and Spiritual Practices,2,13
11,22,Shamanism and Spiritual Practices,2,14.75
11,22,Shamanism and Spiritual Practices,2,16
11,22,Social Organization and Governance,2,14
11,22,Social Organization and Governance,2,6.5
11,22,Social Organization and Governance,2,11
11,22,Social Organization and Governance,2,4
11,22,Tribal Lore and Traditions,2,11.5
11,22,Tribal Lore and Traditions,2,7.5
11,22,Tribal Lore and Traditions,2,8
11,22,Tribal Lore and Traditions,2,10.5
11,22,Tribal Lore and Traditions,2,10
11,22,Tribal Lore and Traditions,2,8.5
11,22,Tribal Lore and Traditions,2,10
11,22,Warfare and Diplomacy,2,9
11,22,Warfare and Diplomacy,2,7.5
11,22,Warfare and Diplomacy,2,4.5
11,22,Warfare and Diplomacy,2,5
11,22,Warfare and Diplomacy,2,13.5
11,22,Warfare and Diplomacy,2,8.5
11,22,Warfare and Diplomacy,2,10
11,55,Art and Symbolism,1,6.5
11,55,Art and Symbolism,1,8
11,55,Art and Symbolism,1,3.5
11,55,Art and Symbolism,1,6
11,55,Art and Symbolism,1,7.5
11,55,Art and Symbolism,1,7
11,55,Art and Symbolism,1,9.5
11,55,Astronomy and Celestial Navigation,2,9.5
11,55,Astronomy and Celestial Navigation,2,12
11,55,Astronomy and Celestial Navigation,2,10
11,55,Astronomy and Celestial Navigation,2,14
11,55,Environmental Stewardship,1,5.5
11,55,Environmental Stewardship,1,6.25
11,55,Environmental Stewardship,1,5.75
11,55,Environmental Stewardship,1,7.25
11,55,Environmental Stewardship,1,1.75
11,55,Herbalism and Medicine,2,13
11,55,Herbalism and Medicine,2,12.5
11,55,Herbalism and Medicine,2,14.5
11,55,Herbalism and Medicine,2,15
11,55,Hunting and Gathering Skills,2,13.5
11,55,Hunting and Gathering Skills,2,12.5
11,55,Hunting and Gathering Skills,2,16.5
11,55,Hunting and Gathering Skills,2,12
11,55,Hunting and Gathering Skills,2,11
11,55,Hunting and Gathering Skills,2,14.5
11,55,Hunting and Gathering Skills,2,10.5
11,55,Hunting and Gathering Skills,2,11.5
11,55,Hunting and Gathering Skills,2,8
11,55,Hunting and Gathering Skills,2,8
11,55,Language and Linguistics,2,9.25
11,55,Language and Linguistics,2,8.25
11,55,Language and Linguistics,2,7.5
11,55,Shamanism and Spiritual Practices,2,16.5
11,55,Shamanism and Spiritual Practices,2,14.75
11,55,Shamanism and Spiritual Practices,2,15.5
11,55,Shamanism and Spiritual Practices,2,13.25
11,55,Shamanism and Spiritual Practices,2,15.25
11,55,Shamanism and Spiritual Practices,2,15.75
11,55,Shamanism and Spiritual Practices,2,14.25
11,55,Social Organization and Governance,2,7.5
11,55,Social Organization and Governance,2,9.5
11,55,Social Organization and Governance,2,11.5
11,55,Social Organization and Governance,2,11
11,55,Tribal Lore and Traditions,2,15.5
11,55,Tribal Lore and Traditions,2,10.5
11,55,Tribal Lore and Traditions,2,9.5
11,55,Tribal Lore and Traditions,2,11
11,55,Tribal Lore and Traditions,2,9.5
11,55,Tribal Lore and Traditions,2,9.5
11,55,Warfare and Diplomacy,2,7.5
11,55,Warfare and Diplomacy,2,6.5
11,55,Warfare and Diplomacy,2,7.5
11,55,Warfare and Diplomacy,2,10
11,55,Warfare and Diplomacy,2,10
11,55,Warfare and Diplomacy,2,10
11,55,Warfare and Diplomacy,2,9
11,55,Warfare and Diplomacy,2,7
11,79,Art and Symbolism,1,7
11,79,Art and Symbolism,1,6.5
11,79,Art and Symbolism,1,12
11,79,Art and Symbolism,1,9.5
11,79,Art and Symbolism,1,10.5
11,79,Art and Symbolism,1,11
11,79,Art and Symbolism,1,8
11,79,Art and Symbolism,1,11
11,79,Astronomy and Celestial Navigation,2,9.5
11,79,Astronomy and Celestial Navigation,2,10.5
11,79,Astronomy and Celestial Navigation,2,8
11,79,Astronomy and Celestial Navigation,2,9
11,79,Environmental Stewardship,1,7.25
11,79,Environmental Stewardship,1,13
11,79,Environmental Stewardship,1,8.25
11,79,Environmental Stewardship,1,7.5
11,79,Environmental Stewardship,1,10.5
11,79,Herbalism and Medicine,2,13
11,79,Herbalism and Medicine,2,14.5
11,79,Herbalism and Medicine,2,14
11,79,Herbalism and Medicine,2,12.5
11,79,Hunting and Gathering Skills,2,16.5
11,79,Hunting and Gathering Skills,2,11
11,79,Hunting and Gathering Skills,2,15
11,79,Hunting and Gathering Skills,2,10
11,79,Hunting and Gathering Skills,2,15.5
11,79,Hunting and Gathering Skills,2,13
11,79,Hunting and Gathering Skills,2,15.5
11,79,Hunting and Gathering Skills,2,13.5
11,79,Hunting and Gathering Skills,2,9
11,79,Language and Linguistics,2,9.5
11,79,Language and Linguistics,2,9.5
11,79,Language and Linguistics,2,9
11,79,Shamanism and Spiritual Practices,2,18
11,79,Shamanism and Spiritual Practices,2,15.5
11,79,Shamanism and Spiritual Practices,2,14.5
11,79,Shamanism and Spiritual Practices,2,14.5
11,79,Shamanism and Spiritual Practices,2,14.5
11,79,Shamanism and Spiritual Practices,2,14.5
11,79,Shamanism and Spiritual Practices,2,14.75
11,79,Social Organization and Governance,2,10
11,79,Social Organization and Governance,2,15
11,79,Social Organization and Governance,2,8.5
11,79,Social Organization and Governance,2,13.5
11,79,Tribal Lore and Traditions,2,8.5
11,79,Tribal Lore and Traditions,2,10.5
11,79,Tribal Lore and Traditions,2,10.5
11,79,Tribal Lore and Traditions,2,9.5
11,79,Tribal Lore and Traditions,2,11
11,79,Tribal Lore and Traditions,2,10
11,79,Tribal Lore and Traditions,2,9.5
11,79,Warfare and Diplomacy,2,7.5
11,79,Warfare and Diplomacy,2,9
11,79,Warfare and Diplomacy,2,7
11,79,Warfare and Diplomacy,2,7.5
11,79,Warfare and Diplomacy,2,12.5
11,79,Warfare and Diplomacy,2,5
11,79,Warfare and Diplomacy,2,11
11,79,Warfare and Diplomacy,2,6.5
11,86,Art and Symbolism,1,2
11,86,Art and Symbolism,1,12
11,86,Art and Symbolism,1,7.5
11,86,Art and Symbolism,1,5
11,86,Art and Symbolism,1,8
11,86,Art and Symbolism,1,8.5
11,86,Art and Symbolism,1,6
11,86,Art and Symbolism,1,10.5
11,86,Astronomy and Celestial Navigation,2,9.5
11,86,Astronomy and Celestial Navigation,2,10.5
11,86,Astronomy and Celestial Navigation,2,11
11,86,Astronomy and Celestial Navigation,2,8.5
11,86,Environmental Stewardship,1,6.25
11,86,Environmental Stewardship,1,10
11,86,Environmental Stewardship,1,11.25
11,86,Environmental Stewardship,1,8.25
11,86,Environmental Stewardship,1,7.25
11,86,Herbalism and Medicine,2,14
11,86,Herbalism and Medicine,2,12.5
11,86,Herbalism and Medicine,2,11.5
11,86,Herbalism and Medicine,2,13
11,86,Hunting and Gathering Skills,2,14.5
11,86,Hunting and Gathering Skills,2,14.5
11,86,Hunting and Gathering Skills,2,14.5
11,86,Hunting and Gathering Skills,2,14.5
11,86,Hunting and Gathering Skills,2,18.5
11,86,Hunting and Gathering Skills,2,13
11,86,Hunting and Gathering Skills,2,13
11,86,Hunting and Gathering Skills,2,12
11,86,Hunting and Gathering Skills,2,12
11,86,Hunting and Gathering Skills,2,9.5
11,86,Language and Linguistics,2,10
11,86,Language and Linguistics,2,11.25
11,86,Language and Linguistics,2,10.5
11,86,Shamanism and Spiritual Practices,2,14.25
11,86,Shamanism and Spiritual Practices,2,14
11,86,Shamanism and Spiritual Practices,2,13.75
11,86,Shamanism and Spiritual Practices,2,14.75
11,86,Shamanism and Spiritual Practices,2,15
11,86,Shamanism and Spiritual Practices,2,13.5
11,86,Shamanism and Spiritual Practices,2,12.5
11,86,Social Organization and Governance,2,8
